Index,HealthSystem,Name,Adr1,Adr2,City,State,ZipCode,Lat,Lng
13359,Tenet Healthcare,St. Louis Surgical Center,760 Office Pkwy,,Creve Coeur,MO,63141,,
13360,Tenet Healthcare,Emerson Road Surgery Center,633 EMERSON RDSTE 140,,Creve Coeur,MO,63141,,
13361,Tenet Healthcare,South County Outpatient Endoscopy Services (SCOPES),5139 Mattis Rd Ste 100,,Saint Louis,MO,63128,,
13362,Tenet Healthcare,South County Outpatient Endoscopy Services (SCOPES),5139 Mattis Rd Ste 100,,Saint Louis,MO,63128,,
13363,Tenet Healthcare,Old Tesson Surgery Center,12639 Old Tesson Rd Ste 130,,Saint Louis,MO,63128,,
13364,Tenet Healthcare,Landmark Surgery Center (STL - Webster Surgery Ctr),9701 Landmark Parkway,,St Louis,MO,63127,,
13365,Tenet Healthcare,Gateway Endoscopy Center (Mason Ridge),12855 N Forty Dr Ste 150,,Saint Louis,MO,63141,,
13366,Tenet Healthcare,Mid Rivers Surgery Center,5401 Veterans Memorial Pkwy Ste 100,,SAINT PETERS,MO,63376,,
13367,Tenet Healthcare,Chesterfield Surgery Center,17050 Baxter Rd Ste 110,,Chesterfield,MO,63005,,
13368,Tenet Healthcare,Twin Cities Surgery Center,1101 W Gannon Dr,,Festus,MO,63028,,
13369,Tenet Healthcare,Twin Cities Surgery Center,1101 W Gannon Dr,,Festus,MO,63028,,
13370,Tenet Healthcare,Effingham Ambulatory Surgery Center,904 W Temple Ave,,Effingham,IL,62401,,
13371,Tenet Healthcare,Effingham Ambulatory Surgery Center,904 W Temple Ave,,Effingham,IL,62401,,
13372,Tenet Healthcare,Good Samaritan Surgery Center,2 Good Samaritan WaySuite #200,,Mount Vernon,IL,62864,,
13373,Tenet Healthcare,The Endoscopy and Colonoscopy Center (STL ECC-Riverside),100 Village Square,,Hazelwood,MO,63042,,
13374,Tenet Healthcare,Frontenac Surgery & Spine Care Center,10435 Clayton Rd,,Saint Louis,MO,63131,,
13375,Tenet Healthcare,St. Louis Surgical Center,760 Office Pkwy,,Creve Coeur,MO,63141,,
13376,Tenet Healthcare,Emerson Road Surgery Center,633 EMERSON RDSTE 140,,Creve Coeur,MO,63141,,
13377,Tenet Healthcare,South County Outpatient Endoscopy Services (SCOPES),5139 Mattis Rd Ste 100,,Saint Louis,MO,63128,,
13378,Tenet Healthcare,South County Outpatient Endoscopy Services (SCOPES),5139 Mattis Rd Ste 100,,Saint Louis,MO,63128,,
13379,Tenet Healthcare,Old Tesson Surgery Center,12639 Old Tesson Rd Ste 130,,Saint Louis,MO,63128,,
13380,Tenet Healthcare,Landmark Surgery Center (STL - Webster Surgery Ctr),9701 Landmark Parkway,,St Louis,MO,63127,,
13381,Tenet Healthcare,Gateway Endoscopy Center (Mason Ridge),12855 N Forty Dr Ste 150,,Saint Louis,MO,63141,,
13382,Tenet Healthcare,Mid Rivers Surgery Center,5401 Veterans Memorial Pkwy Ste 100,,SAINT PETERS,MO,63376,,
13383,Tenet Healthcare,Chesterfield Surgery Center,17050 Baxter Rd Ste 110,,Chesterfield,MO,63005,,
13384,Tenet Healthcare,Twin Cities Surgery Center,1101 W Gannon Dr,,Festus,MO,63028,,
13385,Tenet Healthcare,Twin Cities Surgery Center,1101 W Gannon Dr,,Festus,MO,63028,,
13386,Tenet Healthcare,Suburban Endoscopy Center,799 Bloomfield Ave Ste 101,,Verona,NJ,7044,,
13387,Tenet Healthcare,Vanguard Surgical Center,113 Essex Street,,Maywood,NJ,7607,,
13388,Tenet Healthcare,Hackensack Endoscopy Center,170 Prospect St Ste 10,,Hackensack,NJ,7601,,
13389,Tenet Healthcare,Metropolitan Surgery Center,433 Hackensack Ave Ste LL01,,Hackensack,NJ,7601,,
13390,Tenet Healthcare,Endoscopy Center of Bergen County,80 Eisenhower Dr Ste 100,,Paramus,NJ,7652,,
13391,Tenet Healthcare,Same Day Surgery Center of Central Jersey,"225 May Street, Unit C",,Edison,NJ,8837,,
13392,Tenet Healthcare,Denville Surgical Center,3130 State Route 10 Ste 200,,Denville,NJ,7834,,
13393,Tenet Healthcare,Somerset Ambulatory Surgical Center,1 Rte 206 N,,Somerville,NJ,8876,,
13394,Tenet Healthcare,Shrewsbury Surgery Center,655 Shrewsbury Ave,,Shrewsbury,NJ,7702,,
13395,Tenet Healthcare,Northern Monmouth Regional Surgery Center,195 US Highway 9 Ste 210,,Manalapan,NJ,7726,,
13396,Tenet Healthcare,Central Jersey Surgery Center,97 Corbett Way,,Eatontown,NJ,7724,,
13397,Tenet Healthcare,Surgical Specialists at Princeton,136 Main St,,Princeton,NJ,8540,,
13398,Tenet Healthcare,Jackson Surgery Center,27 S COOKS BRIDGE RDSTE L2,,JACKSON,NJ,8527,,
13399,Tenet Healthcare,Lakewood Surgery Center,1215 Highway 70 Ste 2000,,Lakewood,NJ,8701,,
13400,Tenet Healthcare,Shore Outpatient Surgicenter,360 Highway 70,,Lakewood,NJ,8701,,
13401,Tenet Healthcare,Toms River Surgery Center,1430 Hooper Ave Ste 301,,Toms River,NJ,8753,,
13402,Tenet Healthcare,Coastal Endoscopy Center,"175 Gunning River Road, Building A, Unit 4",,Barnegat,NJ,8005,,
13403,Tenet Healthcare,Berkshire Eye Surgery Center,2220 Ridgewood Rd,,Wyomissing,PA,19610,,
13404,Tenet Healthcare,Suburban Endoscopy Center,799 Bloomfield Ave Ste 101,,Verona,NJ,7044,,
13405,Tenet Healthcare,Vanguard Surgical Center,113 Essex Street,,Maywood,NJ,7607,,
13406,Tenet Healthcare,North Haven Surgery Center,52 Washington St Ste 1,,North Haven,CT,6473,,
13407,Tenet Healthcare,North Haven Surgery Center,52 Washington St Ste 1,,North Haven,CT,6473,,
13408,Tenet Healthcare,Millennium Surgical Center,2090 Springdale Rd Ste A,,Cherry Hill,NJ,8003,,
13409,Tenet Healthcare,Berkshire Eye Surgery Center,2220 Ridgewood Rd,,Wyomissing,PA,19610,,
13410,Tenet Healthcare,Surgical Institute of Reading,2752 Century Blvd,,Wyomissing,PA,19610,,
13411,Tenet Healthcare,Hershey Outpatient Surgery Center,15 Hope Dr,,Hershey,PA,17033,,
13412,Tenet Healthcare,Select Surgical Center at Kennedy,405 Hurffville Cross Keys Rd Ste 210,,Sewell,NJ,8080,,
13413,Tenet Healthcare,Millennium Surgical Center,2090 Springdale Rd Ste A,,Cherry Hill,NJ,8003,,
13414,Tenet Healthcare,Vanguard Surgical Center,113 Essex Street,,Maywood,NJ,7607,,
13415,Tenet Healthcare,Hackensack Endoscopy Center,170 Prospect St Ste 10,,Hackensack,NJ,7601,,
13416,Tenet Healthcare,Metropolitan Surgery Center,433 Hackensack Ave Ste LL01,,Hackensack,NJ,7601,,
13417,Tenet Healthcare,Endoscopy Center of Bergen County,80 Eisenhower Dr Ste 100,,Paramus,NJ,7652,,
13418,Tenet Healthcare,Denville Surgical Center,3130 State Route 10 Ste 200,,Denville,NJ,7834,,
13419,Tenet Healthcare,Somerset Ambulatory Surgical Center,1 Rte 206 N,,Somerville,NJ,8876,,
13420,Tenet Healthcare,Shrewsbury Surgery Center,655 Shrewsbury Ave,,Shrewsbury,NJ,7702,,
13421,Tenet Healthcare,Northern Monmouth Regional Surgery Center,195 US Highway 9 Ste 210,,Manalapan,NJ,7726,,
13422,Tenet Healthcare,Central Jersey Surgery Center,97 Corbett Way,,Eatontown,NJ,7724,,
13423,Tenet Healthcare,Surgical Specialists at Princeton,136 Main St,,Princeton,NJ,8540,,
13424,Tenet Healthcare,Jackson Surgery Center,27 S COOKS BRIDGE RDSTE L2,,JACKSON,NJ,8527,,
13425,Tenet Healthcare,Lakewood Surgery Center,1215 Highway 70 Ste 2000,,Lakewood,NJ,8701,,
13426,Tenet Healthcare,Shore Outpatient Surgicenter,360 Highway 70,,Lakewood,NJ,8701,,
13427,Tenet Healthcare,Toms River Surgery Center,1430 Hooper Ave Ste 301,,Toms River,NJ,8753,,
13428,Tenet Healthcare,Coastal Endoscopy Center,"175 Gunning River Road, Building A, Unit 4",,Barnegat,NJ,8005,,
13429,Tenet Healthcare,Berkshire Eye Surgery Center,2220 Ridgewood Rd,,Wyomissing,PA,19610,,
13430,Tenet Healthcare,Scripps Encinitas Surgery Center,320 Santa Fe Dr Ste LL2,,Encinitas,CA,92024,,
13431,Tenet Healthcare,The Endoscopy Center,700 Garden View Ct Ste 101,,Encinitas,CA,92024,,
13432,Tenet Healthcare,MedPost Urgent Care - Palm Desert,"44419 Town Center Way, Suite E",,Palm Desert,CA,92260,,
13433,Tenet Healthcare,La Quinta Imaging Center,"47-647 Caleo Bay, Suite 100",,La Quinta,CA,92253,,
13434,Tenet Healthcare,MedPost Urgent Care - Cosa Mesa,3195 Harbor Blvd,,Costa Mesa,CA,92626,,
13435,Tenet Healthcare,MedPost Urgent Care - La Quinta,78965 CA-111,,La Quinta,CA,92253,,
13436,Tenet Healthcare,MedPost Urgent Care - Huntington Beach,10028 Adams Ave,,Huntington Beach,CA,92646,,
13437,Tenet Healthcare,Pacific Endoscopy and Surgery Center,17815 Newhope St Ste R,,Fountain Valley,CA,92708,,
13438,Tenet Healthcare,JFK Memorial Hospital,47-111 Monroe St.,,Indio,CA,92201,,
13439,Tenet Healthcare,Desert Regional Medical Center,1150 N. Indian Canyon Way,,Palm Springs,CA,92262,,
13440,Tenet Healthcare,El Mirador Imaging Center,1150 N. Indian Canyon Dr,,Palm Springs,CA,92262,,
13441,Tenet Healthcare,Comprehensive Breast Center,1180 N. Indian Canyon Dr #E150,,Palm Springs,CA,92262,,
13442,Tenet Healthcare,El Mirador Surgery Center,1180 N Indian Canyon Dr Ste 110,,Palm Springs,CA,92262,,
13443,Tenet Healthcare,Sedona Surgery Center,"81812 Doctor Carreon Blvd., Suite F",,Indio,CA,92201,,
13444,Tenet Healthcare,Center for Breast Care,11190 Warner Ave. #106,,Fountain Valley,CA,92708,,
13445,Tenet Healthcare,Newhope Imaging,11190 Warner Ave #110,,Fountain Valley,CA,92708,,
13446,Tenet Healthcare,Outpatient Endoscopy Center,11160 Warner Ave. suite 211,,Fountain Valley,CA,92708,,
13447,Tenet Healthcare,Fountain Valley Regional Hospital,17100 Euclid at Warner,,Fountain Valley,CA,92708,,
13448,Tenet Healthcare,MedPost Urgent Care - North Indio,"82151 Avenue 42, Suite 100",,Indio,CA,92203,,
13449,Tenet Healthcare,Magnolia Surgery Center,14571 Magnolia St Ste 107,,Westminster,CA,92683,,
13450,Tenet Healthcare,Anaheim Hills Imaging Center,781 S Weir Canyon Rd suite 185,,Anaheim,CA,92808,,
13451,Tenet Healthcare,MedPost Urgent Care - Anaheim Hills,"751 South Weir Canyon Rd, suite 165",,Anaheim Hills,CA,92808,,
13452,Tenet Healthcare,MedPost Urgent Care - Yorba Linda,"20635 Yorba Linda Blvd, suite R1",,Yorba Linda,CA,92886,,
13453,Tenet Healthcare,MedPost Urgent Care - Placentia,"858 N Rose Dr, Suite C2",,Placentia,CA,92870,,
13454,Tenet Healthcare,Placentia - Linda Hospital,1301 N. Rose Dr.,,Placentia,CA,92870,,
13455,Tenet Healthcare,Rose Plaza Imaging Center,1301 Rose Dr,,Placentia,CA,92870,,
13456,Tenet Healthcare,Walker Street Imaging Care,"10601 Walker Street, Suite 100",,Cypress,CA,90630,,
13457,Tenet Healthcare,MedPost Urgent Care - Cypress,10165 Valley View Street,,Cypress,CA,90630,,
13458,Tenet Healthcare,TotalCare,3951 Katella Avenue,,Los Alamitos,CA,90720,,
13459,Tenet Healthcare,MedPost Urgent Care - Los Alamitos,"3851 Katella Ave, suite100",,Los Alamitos,CA,90270,,
13460,Tenet Healthcare,Alliance Imaging,3771 Katella Avenue,,Los Alamitos,CA,90720,,
13461,Tenet Healthcare,Los Alamitos Medical Center,3751 Katella Ave.,,Los Alamitos,CA,90720,,
13462,Tenet Healthcare,Reagan Street Surgery Center,10904 Reagan St,,Los Alamitos,CA,90720,,
13463,Tenet Healthcare,MedPost Urgent Care - Brea,2415 E Imperial Hwy,,Brea,CA,92821,,
13464,Tenet Healthcare,MedPost Urgent Care - Cerritos,13299 E. South Street,,Cerritos,CA,90703,,
13465,Tenet Healthcare,MedPost Urgent Care - La Habra,1040 W Imperial Hwy,,La Habra,CA,90631,,
13466,Tenet Healthcare,MedPost Urgent Care - Long Beach,2010 E Carson St,,Long Beach,CA,90807,,
13467,Tenet Healthcare,Airway Surgical Center,"57463 29 Plams Hwy, suite 205",,Yucca Valley,CA,92284,,
13468,Tenet Healthcare,MedPost Urgent Care - Lakewood,3559 E South Street,,Long Beach,CA,90805,,
13469,Tenet Healthcare,San Gabriel Valley Surgical Center,1250 S Sunset Ave Ste 100,,West Covina,CA,91790,,
13470,Tenet Healthcare,Pacific Endo-Surgical Center,3445 Pacific Coast Hwy Ste 120,,Torrance,CA,90505,,
13471,Tenet Healthcare,Scripps Encinitas Surgery Center,320 Santa Fe Dr Ste LL2,,Encinitas,CA,92024,,
13472,Tenet Healthcare,Scripps Encinitas Surgery Center,320 Santa Fe Dr Ste LL2,,Encinitas,CA,92024,,
13473,Tenet Healthcare,The Endoscopy Center,700 Garden View Ct Ste 101,,Encinitas,CA,92024,,
13474,Tenet Healthcare,MedPost Urgent Care - Palm Desert,"44419 Town Center Way, Suite E",,Palm Desert,CA,92260,,
13475,Tenet Healthcare,La Quinta Imaging Center,"47-647 Caleo Bay, Suite 100",,La Quinta,CA,92253,,
13476,Tenet Healthcare,MedPost Urgent Care - Cosa Mesa,3195 Harbor Blvd,,Costa Mesa,CA,92626,,
13477,Tenet Healthcare,MedPost Urgent Care - La Quinta,78965 CA-111,,La Quinta,CA,92253,,
13478,Tenet Healthcare,MedPost Urgent Care - Huntington Beach,10028 Adams Ave,,Huntington Beach,CA,92646,,
13479,Tenet Healthcare,Pacific Endoscopy and Surgery Center,17815 Newhope St Ste R,,Fountain Valley,CA,92708,,
13480,Tenet Healthcare,Desert Regional Medical Center,1150 N. Indian Canyon Way,,Palm Springs,CA,92262,,
13481,Tenet Healthcare,El Mirador Imaging Center,1150 N. Indian Canyon Dr,,Palm Springs,CA,92262,,
13482,Tenet Healthcare,Comprehensive Breast Center,1180 N. Indian Canyon Dr #E150,,Palm Springs,CA,92262,,
13483,Tenet Healthcare,El Mirador Surgery Center,1180 N Indian Canyon Dr Ste 110,,Palm Springs,CA,92262,,
13484,Tenet Healthcare,JFK Memorial Hospital,47-111 Monroe St.,,Indio,CA,92201,,
13485,Tenet Healthcare,Sedona Surgery Center,"81812 Doctor Carreon Blvd., Suite F",,Indio,CA,92201,,
13486,Tenet Healthcare,Center for Breast Care,11190 Warner Ave. #106,,Fountain Valley,CA,92708,,
13487,Tenet Healthcare,Newhope Imaging,11190 Warner Ave #110,,Fountain Valley,CA,92708,,
13488,Tenet Healthcare,Outpatient Endoscopy Center,11160 Warner Ave. suite 211,,Fountain Valley,CA,92708,,
13489,Tenet Healthcare,Fountain Valley Regional Hospital,17100 Euclid at Warner,,Fountain Valley,CA,92708,,
13490,Tenet Healthcare,MedPost Urgent Care - North Indio,"82151 Avenue 42, Suite 100",,Indio,CA,92203,,
13491,Tenet Healthcare,Magnolia Surgery Center,14571 Magnolia St Ste 107,,Westminster,CA,92683,,
13492,Tenet Healthcare,Anaheim Hills Imaging Center,781 S Weir Canyon Rd suite 185,,Anaheim,CA,92808,,
13493,Tenet Healthcare,MedPost Urgent Care - Anaheim Hills,"751 South Weir Canyon Rd, suite 165",,Anaheim Hills,CA,92808,,
13494,Tenet Healthcare,MedPost Urgent Care - Yorba Linda,"20635 Yorba Linda Blvd, suite R1",,Yorba Linda,CA,92886,,
13495,Tenet Healthcare,MedPost Urgent Care - Placentia,"858 N Rose Dr, Suite C2",,Placentia,CA,92870,,
13496,Tenet Healthcare,Placentia - Linda Hospital,1301 N. Rose Dr.,,Placentia,CA,92870,,
13497,Tenet Healthcare,Rose Plaza Imaging Center,1301 Rose Dr,,Placentia,CA,92870,,
13498,Tenet Healthcare,Walker Street Imaging Care,"10601 Walker Street, Suite 100",,Cypress,CA,90630,,
13499,Tenet Healthcare,MedPost Urgent Care - Cypress,10165 Valley View Street,,Cypress,CA,90630,,
13500,Tenet Healthcare,TotalCare,3951 Katella Avenue,,Los Alamitos,CA,90720,,
13501,Tenet Healthcare,MedPost Urgent Care - Los Alamitos,"3851 Katella Ave, suite100",,Los Alamitos,CA,90270,,
13502,Tenet Healthcare,Alliance Imaging,3771 Katella Avenue,,Los Alamitos,CA,90720,,
13503,Tenet Healthcare,Los Alamitos Medical Center,3751 Katella Ave.,,Los Alamitos,CA,90720,,
13504,Tenet Healthcare,Reagan Street Surgery Center,10904 Reagan St,,Los Alamitos,CA,90720,,
13505,Tenet Healthcare,MedPost Urgent Care - Brea,2415 E Imperial Hwy,,Brea,CA,92821,,
13506,Tenet Healthcare,MedPost Urgent Care - Cerritos,13299 E. South Street,,Cerritos,CA,90703,,
13507,Tenet Healthcare,MedPost Urgent Care - La Habra,1040 W Imperial Hwy,,La Habra,CA,90631,,
13508,Tenet Healthcare,MedPost Urgent Care - Long Beach,2010 E Carson St,,Long Beach,CA,90807,,
13509,Tenet Healthcare,Airway Surgical Center,"57463 29 Plams Hwy, suite 205",,Yucca Valley,CA,92284,,
13510,Tenet Healthcare,MedPost Urgent Care - Lakewood,3559 E South Street,,Long Beach,CA,90805,,
13511,Tenet Healthcare,San Gabriel Valley Surgical Center,1250 S Sunset Ave Ste 100,,West Covina,CA,91790,,
13512,Tenet Healthcare,Pacific Endo-Surgical Center,3445 Pacific Coast Hwy Ste 120,,Torrance,CA,90505,,
13513,Tenet Healthcare,Scripps Encinitas Surgery Center,320 Santa Fe Dr Ste LL2,,Encinitas,CA,92024,,
13514,Tenet Healthcare,The Endoscopy Center,700 Garden View Ct Ste 101,,Encinitas,CA,92024,,
13515,Tenet Healthcare,MedPost Urgent Care - Palm Desert,"44419 Town Center Way, Suite E",,Palm Desert,CA,92260,,
13516,Tenet Healthcare,MedPost Urgent Care - Cosa Mesa,3195 Harbor Blvd,,Costa Mesa,CA,92626,,
13517,Tenet Healthcare,MedPost Urgent Care - Huntington Beach,10028 Adams Ave,,Huntington Beach,CA,92646,,
13518,Tenet Healthcare,La Quinta Imaging Center,"47-647 Caleo Bay, Suite 100",,La Quinta,CA,92253,,
13519,Tenet Healthcare,MedPost Urgent Care - La Quinta,78965 CA-111,,La Quinta,CA,92253,,
13520,Tenet Healthcare,Pacific Endoscopy and Surgery Center,17815 Newhope St Ste R,,Fountain Valley,CA,92708,,
13521,Tenet Healthcare,Center for Breast Care,11190 Warner Ave. #106,,Fountain Valley,CA,92708,,
13522,Tenet Healthcare,Newhope Imaging,11190 Warner Ave #110,,Fountain Valley,CA,92708,,
13523,Tenet Healthcare,Outpatient Endoscopy Center,11160 Warner Ave. suite 211,,Fountain Valley,CA,92708,,
13524,Tenet Healthcare,Fountain Valley Regional Hospital,17100 Euclid at Warner,,Fountain Valley,CA,92708,,
13525,Tenet Healthcare,Desert Regional Medical Center,1150 N. Indian Canyon Way,,Palm Springs,CA,92262,,
13526,Tenet Healthcare,El Mirador Imaging Center,1150 N. Indian Canyon Dr,,Palm Springs,CA,92262,,
13527,Tenet Healthcare,Comprehensive Breast Center,1180 N. Indian Canyon Dr #E150,,Palm Springs,CA,92262,,
13528,Tenet Healthcare,El Mirador Surgery Center,1180 N Indian Canyon Dr Ste 110,,Palm Springs,CA,92262,,
13529,Tenet Healthcare,JFK Memorial Hospital,47-111 Monroe St.,,Indio,CA,92201,,
13530,Tenet Healthcare,Sedona Surgery Center,"81812 Doctor Carreon Blvd., Suite F",,Indio,CA,92201,,
13531,Tenet Healthcare,MedPost Urgent Care - North Indio,"82151 Avenue 42, Suite 100",,Indio,CA,92203,,
13532,Tenet Healthcare,Magnolia Surgery Center,14571 Magnolia St Ste 107,,Westminster,CA,92683,,
13533,Tenet Healthcare,Anaheim Hills Imaging Center,781 S Weir Canyon Rd suite 185,,Anaheim,CA,92808,,
13534,Tenet Healthcare,MedPost Urgent Care - Anaheim Hills,"751 South Weir Canyon Rd, suite 165",,Anaheim Hills,CA,92808,,
13535,Tenet Healthcare,MedPost Urgent Care - Yorba Linda,"20635 Yorba Linda Blvd, suite R1",,Yorba Linda,CA,92886,,
13536,Tenet Healthcare,MedPost Urgent Care - Placentia,"858 N Rose Dr, Suite C2",,Placentia,CA,92870,,
13537,Tenet Healthcare,Placentia - Linda Hospital,1301 N. Rose Dr.,,Placentia,CA,92870,,
13538,Tenet Healthcare,Rose Plaza Imaging Center,1301 Rose Dr,,Placentia,CA,92870,,
13539,Tenet Healthcare,Walker Street Imaging Care,"10601 Walker Street, Suite 100",,Cypress,CA,90630,,
13540,Tenet Healthcare,MedPost Urgent Care - Cypress,10165 Valley View Street,,Cypress,CA,90630,,
13541,Tenet Healthcare,TotalCare,3951 Katella Avenue,,Los Alamitos,CA,90720,,
13542,Tenet Healthcare,MedPost Urgent Care - Los Alamitos,"3851 Katella Ave, suite100",,Los Alamitos,CA,90270,,
13543,Tenet Healthcare,Alliance Imaging,3771 Katella Avenue,,Los Alamitos,CA,90720,,
13544,Tenet Healthcare,Los Alamitos Medical Center,3751 Katella Ave.,,Los Alamitos,CA,90720,,
13545,Tenet Healthcare,Reagan Street Surgery Center,10904 Reagan St,,Los Alamitos,CA,90720,,
13546,Tenet Healthcare,MedPost Urgent Care - Brea,2415 E Imperial Hwy,,Brea,CA,92821,,
13547,Tenet Healthcare,MedPost Urgent Care - Cerritos,13299 E. South Street,,Cerritos,CA,90703,,
13548,Tenet Healthcare,MedPost Urgent Care - La Habra,1040 W Imperial Hwy,,La Habra,CA,90631,,
13549,Tenet Healthcare,MedPost Urgent Care - Long Beach,2010 E Carson St,,Long Beach,CA,90807,,
13550,Tenet Healthcare,San Gabriel Valley Surgical Center,1250 S Sunset Ave Ste 100,,West Covina,CA,91790,,
13551,Tenet Healthcare,MedPost Urgent Care - Lakewood,3559 E South Street,,Long Beach,CA,90805,,
13552,Tenet Healthcare,Airway Surgical Center,"57463 29 Plams Hwy, suite 205",,Yucca Valley,CA,92284,,
13553,Tenet Healthcare,Airway Surgical Center,"57463 29 Plams Hwy, suite 205",,Yucca Valley,CA,92284,,
13554,Tenet Healthcare,Hi-Desert Medical Center,6601 White Feather Rd,,Joshua Tree,CA,92252,,
13555,Tenet Healthcare,Scripps Encinitas Surgery Center,320 Santa Fe Dr Ste LL2,,Encinitas,CA,92024,,
13556,Tenet Healthcare,The Endoscopy Center,700 Garden View Ct Ste 101,,Encinitas,CA,92024,,
13557,Tenet Healthcare,MedPost Urgent Care - Palm Desert,"44419 Town Center Way, Suite E",,Palm Desert,CA,92260,,
13558,Tenet Healthcare,La Quinta Imaging Center,"47-647 Caleo Bay, Suite 100",,La Quinta,CA,92253,,
13559,Tenet Healthcare,MedPost Urgent Care - Cosa Mesa,3195 Harbor Blvd,,Costa Mesa,CA,92626,,
13560,Tenet Healthcare,MedPost Urgent Care - La Quinta,78965 CA-111,,La Quinta,CA,92253,,
13561,Tenet Healthcare,MedPost Urgent Care - Huntington Beach,10028 Adams Ave,,Huntington Beach,CA,92646,,
13562,Tenet Healthcare,Pacific Endoscopy and Surgery Center,17815 Newhope St Ste R,,Fountain Valley,CA,92708,,
