HealthSystem,Name,ProviderType,Adr1,Adr2,City,State,ZipCode,Phone,Lat,Lng,Services
Tenet Healthcare,MedPost Urgent Care - Rowlett,,2101 Lakeview Pkwy,,Rowlett,TX,75088,972-412-1712,,,
Tenet Healthcare,MedPost Urgent Care - Sachse,,7760 State Highway 78,,Sachse,TX,75048,972-429-3866,,,
Tenet Healthcare,MedPost Urgent Care - McKinney,,6700 Virgina Parkway,,,,,,,,
Tenet Healthcare,MedPost Urgent Care - Rockwall Ridge Rd,,2951 Ridge Rd #107,,Rockwall,TX,75032,972-722-4001,,,
Tenet Healthcare,Rockwall Surgery Center,,825 W Yellowjacket Ln,,Rockwall,TX,75087,972-772-6166,,,
Tenet Healthcare,MedPost Urgent Care - Rockwall Goliad,,3090 N Goliad,,Rockwall,TX,75087,972-722-0011,,,
Tenet Healthcare,Baylor Scott & White Surgical Hospital at Sherman,,3601 N. Calais St,,Sherman,TX,75090,903-870-0999,,,
Tenet Healthcare,Indiana Specialty Surgery Center,,1380 W Arch Haven,,Bloomington,IN,47403,812-330-1164,,,
Tenet Healthcare,Terre Haute Surgical Center,,227 E McCallister Dr,,Terre Haute,IN,47802,812-234-4315,,,
Tenet Healthcare,Effingham Ambulatory Surgery Center,,904 W Temple Ave,,Effingham,IL,62401,217-342-1234,,,
Tenet Healthcare,The Endoscopy and Colonoscopy Center (STL ECC-Riverside),,100 Village Square,,Hazelwood,MO,63042,314-373-8931,,,
Tenet Healthcare,Frontenac Surgery & Spine Care Center,,10435 Clayton Rd,,Saint Louis,MO,63131,314-995-3990,,,
Tenet Healthcare,St. Louis Surgical Center,,760 Office Pkwy,,Creve Coeur,MO,63141,314-995-4700,,,
Tenet Healthcare,Emerson Road Surgery Center,,633 EMERSON RDSTE 140,,Creve Coeur,MO,63141,314-991-9922,,,
Tenet Healthcare,South County Outpatient Endoscopy Services (SCOPES),,5139 Mattis Rd Ste 100,,Saint Louis,MO,63128,314-729-9780,,,
Tenet Healthcare,South County Outpatient Endoscopy Services (SCOPES),,5139 Mattis Rd Ste 100,,Saint Louis,MO,63128,314-729-9780,,,
Tenet Healthcare,Old Tesson Surgery Center,,12639 Old Tesson Rd Ste 130,,Saint Louis,MO,63128,314-748-4225,,,
Tenet Healthcare,Landmark Surgery Center (STL - Webster Surgery Ctr),,9701 Landmark Parkway,,St Louis,MO,63127,314-729-0100,,,
Tenet Healthcare,Manchester Surgery Center,,1040 Old Des Peres Rd,,Des Peres,MO,63131,314-775-2264,,,
Tenet Healthcare,Mid Rivers Surgery Center,,5401 Veterans Memorial Pkwy Ste 100,,SAINT PETERS,MO,63376,636-441-0906,,,
Tenet Healthcare,Chesterfield Surgery Center,,17050 Baxter Rd Ste 110,,Chesterfield,MO,63005,636-537-0122,,,
Tenet Healthcare,Twin Cities Surgery Center,,1101 W Gannon Dr,,Festus,MO,63028,636-931-5997,,,
Tenet Healthcare,Twin Cities Surgery Center,,1101 W Gannon Dr,,Festus,MO,63028,636-931-5997,,,
Tenet Healthcare,Effingham Ambulatory Surgery Center,,904 W Temple Ave,,Effingham,IL,62401,217-342-1234,,,
Tenet Healthcare,Effingham Ambulatory Surgery Center,,904 W Temple Ave,,Effingham,IL,62401,217-342-1234,,,
Tenet Healthcare,Good Samaritan Surgery Center,,2 Good Samaritan WaySuite #200,,Mount Vernon,IL,62864,618-899-5703,,,
Tenet Healthcare,The Endoscopy and Colonoscopy Center (STL ECC-Riverside),,100 Village Square,,Hazelwood,MO,63042,314-373-8931,,,
Tenet Healthcare,Frontenac Surgery & Spine Care Center,,10435 Clayton Rd,,Saint Louis,MO,63131,314-995-3990,,,
Tenet Healthcare,St. Louis Surgical Center,,760 Office Pkwy,,Creve Coeur,MO,63141,314-995-4700,,,
Tenet Healthcare,Emerson Road Surgery Center,,633 EMERSON RDSTE 140,,Creve Coeur,MO,63141,314-991-9922,,,
Tenet Healthcare,South County Outpatient Endoscopy Services (SCOPES),,5139 Mattis Rd Ste 100,,Saint Louis,MO,63128,314-729-9780,,,
Tenet Healthcare,South County Outpatient Endoscopy Services (SCOPES),,5139 Mattis Rd Ste 100,,Saint Louis,MO,63128,314-729-9780,,,
Tenet Healthcare,Old Tesson Surgery Center,,12639 Old Tesson Rd Ste 130,,Saint Louis,MO,63128,314-748-4225,,,
Tenet Healthcare,Landmark Surgery Center (STL - Webster Surgery Ctr),,9701 Landmark Parkway,,St Louis,MO,63127,314-729-0100,,,
Tenet Healthcare,Manchester Surgery Center,,1040 Old Des Peres Rd,,Des Peres,MO,63131,314-775-2264,,,
Tenet Healthcare,Mid Rivers Surgery Center,,5401 Veterans Memorial Pkwy Ste 100,,SAINT PETERS,MO,63376,636-441-0906,,,
Tenet Healthcare,Chesterfield Surgery Center,,17050 Baxter Rd Ste 110,,Chesterfield,MO,63005,636-537-0122,,,
Tenet Healthcare,Twin Cities Surgery Center,,1101 W Gannon Dr,,Festus,MO,63028,636-931-5997,,,
Tenet Healthcare,Twin Cities Surgery Center,,1101 W Gannon Dr,,Festus,MO,63028,636-931-5997,,,
Tenet Healthcare,Effingham Ambulatory Surgery Center,,904 W Temple Ave,,Effingham,IL,62401,217-342-1234,,,
Tenet Healthcare,Effingham Ambulatory Surgery Center,,904 W Temple Ave,,Effingham,IL,62401,217-342-1234,,,
Tenet Healthcare,Good Samaritan Surgery Center,,2 Good Samaritan WaySuite #200,,Mount Vernon,IL,62864,618-899-5703,,,
Tenet Healthcare,The Endoscopy and Colonoscopy Center (STL ECC-Riverside),,100 Village Square,,Hazelwood,MO,63042,314-373-8931,,,
Tenet Healthcare,Frontenac Surgery & Spine Care Center,,10435 Clayton Rd,,Saint Louis,MO,63131,314-995-3990,,,
Tenet Healthcare,St. Louis Surgical Center,,760 Office Pkwy,,Creve Coeur,MO,63141,314-995-4700,,,
Tenet Healthcare,Emerson Road Surgery Center,,633 EMERSON RDSTE 140,,Creve Coeur,MO,63141,314-991-9922,,,
Tenet Healthcare,South County Outpatient Endoscopy Services (SCOPES),,5139 Mattis Rd Ste 100,,Saint Louis,MO,63128,314-729-9780,,,
Tenet Healthcare,South County Outpatient Endoscopy Services (SCOPES),,5139 Mattis Rd Ste 100,,Saint Louis,MO,63128,314-729-9780,,,
Tenet Healthcare,Old Tesson Surgery Center,,12639 Old Tesson Rd Ste 130,,Saint Louis,MO,63128,314-748-4225,,,
Tenet Healthcare,Landmark Surgery Center (STL - Webster Surgery Ctr),,9701 Landmark Parkway,,St Louis,MO,63127,314-729-0100,,,
Tenet Healthcare,Gateway Endoscopy Center (Mason Ridge),,12855 N Forty Dr Ste 150,,Saint Louis,MO,63141,314-336-1130,,,
Tenet Healthcare,Mid Rivers Surgery Center,,5401 Veterans Memorial Pkwy Ste 100,,SAINT PETERS,MO,63376,636-441-0906,,,
Tenet Healthcare,Chesterfield Surgery Center,,17050 Baxter Rd Ste 110,,Chesterfield,MO,63005,636-537-0122,,,
Tenet Healthcare,Twin Cities Surgery Center,,1101 W Gannon Dr,,Festus,MO,63028,636-931-5997,,,
Tenet Healthcare,Twin Cities Surgery Center,,1101 W Gannon Dr,,Festus,MO,63028,636-931-5997,,,
Tenet Healthcare,Indiana Specialty Surgery Center,,1380 W Arch Haven,,Bloomington,IN,47403,812-330-1164,,,
Tenet Healthcare,Terre Haute Surgical Center,,227 E McCallister Dr,,Terre Haute,IN,47802,812-234-4315,,,
Tenet Healthcare,Lakewood Endoscopy Center,,7000 W Colfax Ave,,Lakewood,CO,80214,303-996-1188,,,
Tenet Healthcare,Harvard Park Surgery Center,,1000 E Harvard Ave Ste 218,,Denver,CO,80120,303-778-5773,,,
Tenet Healthcare,Greenwood Ambulatory Surgery Center,,7447 E Berry Ave Ste 100,,Greenwood Village,CO,80111,720-493-4100,,,
Tenet Healthcare,Summit View Surgery Center,,7730 S Broadway,,Littleton,CO,80122,303-730-2376,,,
Tenet Healthcare,Golden Ridge Surgery Center,,660 Golden Ridge Rd,,,,,,,,
Tenet Healthcare,South Denver Surgery Center,,300 East Mineral Ave,,,,,,,,
Tenet Healthcare,North Denver Endoscopy Center,,1001 N Washington St,,Thornton,CO,80229,303-252-4442,,,
Tenet Healthcare,Flatirons Surgery Center,,70 Health Park Dr,,Louisville,CO,80027,720-890-2721,,,
Tenet Healthcare,Crown Point Surgery Center,,9397 Crown Crest Blvd Ste 110,,Parker,CO,80138,720-974-6499,,,
Tenet Healthcare,Lakewood Endoscopy Center,,7000 W Colfax Ave,,Lakewood,CO,80214,303-996-1188,,,
Tenet Healthcare,Harvard Park Surgery Center,,1000 E Harvard Ave Ste 218,,Denver,CO,80120,303-778-5773,,,
Tenet Healthcare,Harvard Park Surgery Center,,1000 E Harvard Ave Ste 218,,Denver,CO,80120,303-778-5773,,,
Tenet Healthcare,Crown Point Surgery Center,,9397 Crown Crest Blvd Ste 110,,Parker,CO,80138,720-974-6499,,,
Tenet Healthcare,Lakewood Endoscopy Center,,7000 W Colfax Ave,,Lakewood,CO,80214,303-996-1188,,,
Tenet Healthcare,Summit View Surgery Center,,7730 S Broadway,,Littleton,CO,80122,303-730-2376,,,
Tenet Healthcare,South Denver Surgery Center,,300 East Mineral Ave,,,,,,,,
Tenet Healthcare,Flatirons Surgery Center,,70 Health Park Dr,,Louisville,CO,80027,720-890-2721,,,
Tenet Healthcare,Golden Ridge Surgery Center,,660 Golden Ridge Rd,,,,,,,,
Tenet Healthcare,North Denver Endoscopy Center,,1001 N Washington St,,Thornton,CO,80229,303-252-4442,,,
Tenet Healthcare,Greenwood Ambulatory Surgery Center,,7447 E Berry Ave Ste 100,,Greenwood Village,CO,80111,720-493-4100,,,
Tenet Healthcare,Greenwood Ambulatory Surgery Center,,7447 E Berry Ave Ste 100,,Greenwood Village,CO,80111,720-493-4100,,,
Tenet Healthcare,Summit View Surgery Center,,7730 S Broadway,,Littleton,CO,80122,303-730-2376,,,
Tenet Healthcare,South Denver Surgery Center,,300 East Mineral Ave,,,,,,,,
Tenet Healthcare,Golden Ridge Surgery Center,,660 Golden Ridge Rd,,,,,,,,
Tenet Healthcare,North Denver Endoscopy Center,,1001 N Washington St,,Thornton,CO,80229,303-252-4442,,,
Tenet Healthcare,Crown Point Surgery Center,,9397 Crown Crest Blvd Ste 110,,Parker,CO,80138,720-974-6499,,,
Tenet Healthcare,Flatirons Surgery Center,,70 Health Park Dr,,Louisville,CO,80027,720-890-2721,,,
Tenet Healthcare,Harvard Park Surgery Center,,1000 E Harvard Ave Ste 218,,Denver,CO,80120,303-778-5773,,,
Tenet Healthcare,Crown Point Surgery Center,,9397 Crown Crest Blvd Ste 110,,Parker,CO,80138,720-974-6499,,,
Tenet Healthcare,Greenwood Ambulatory Surgery Center,,7447 E Berry Ave Ste 100,,Greenwood Village,CO,80111,720-493-4100,,,
Tenet Healthcare,Greenwood Ambulatory Surgery Center,,7447 E Berry Ave Ste 100,,Greenwood Village,CO,80111,720-493-4100,,,
Tenet Healthcare,North Denver Endoscopy Center,,1001 N Washington St,,Thornton,CO,80229,303-252-4442,,,
Tenet Healthcare,Summit View Surgery Center,,7730 S Broadway,,Littleton,CO,80122,303-730-2376,,,
Tenet Healthcare,South Denver Surgery Center,,300 East Mineral Ave,,,,,,,,
Tenet Healthcare,Golden Ridge Surgery Center,,660 Golden Ridge Rd,,,,,,,,
Tenet Healthcare,Crown Point Surgery Center,,9397 Crown Crest Blvd Ste 110,,Parker,CO,80138,720-974-6499,,,
Tenet Healthcare,Flatirons Surgery Center,,70 Health Park Dr,,Louisville,CO,80027,720-890-2721,,,
Tenet Healthcare,MetroWest Medical Center - Leonard Morse Hospital,,67 Union Street,,Natic,M,1760,508-650-7000,,,
Tenet Healthcare,MetroWest Medical Center - Framingham Union Hospital,,115 Lincoln Street,,Framingha,M,1702,508-383-1000,,,
Tenet Healthcare,Metrowest Health & Wellness,,761 Worcester Rd,,Framingham,MA,1701,,,,
Tenet Healthcare,Metrowest Professional & Medical Ctr,,321 Fortune Blvd,,Milford,MA,1757,,,,
Tenet Healthcare,MedPost Urgent Care - Northborough,,10002 Shops Way,,,,,,,,
Tenet Healthcare,Saint Vincent Hospital,,123 Summer St.,,Worceste,M,1608,508-363-5000,,,
Tenet Healthcare,Cancer & Wellness Center,,1 Eaton Place,,Worcester,MA,1608,508-363-7100,,,
Tenet Healthcare,Worcester Surgical Center,,300 Grove St,,Worcester,MA,1605,508-754-0700,,,
Tenet Healthcare,St Vincent Radiology at Auburn,,250 Hampton St,,Auburn,MA,1501,508-832-3256,,,
Tenet Healthcare,North Haven Surgery Center,,52 Washington St Ste 1,,North Haven,CT,6473,203-234-7727,,,
Tenet Healthcare,Metropolitan Surgery Center,,433 Hackensack Ave Ste LL01,,Hackensack,NJ,7601,201-527-6800,,,
Tenet Healthcare,Lakewood Surgery Center,,1215 Highway 70 Ste 2000,,Lakewood,NJ,8701,732-719-1800,,,
Tenet Healthcare,Shore Outpatient Surgicenter,,360 Highway 70,,Lakewood,NJ,8701,732-942-9835,,,
Tenet Healthcare,Toms River Surgery Center,,1430 Hooper Ave Ste 301,,Toms River,NJ,8753,732-240-2277,,,
Tenet Healthcare,Surgical Specialists at Princeton,,136 Main St,,Princeton,NJ,8540,609-799-1130,,,
Tenet Healthcare,Surgical Specialists at Princeton,,136 Main St,,Princeton,NJ,8540,609-799-1130,,,
Tenet Healthcare,Coastal Endoscopy Center,,175 Gunning River Road,,,,,,,,
Tenet Healthcare,Surgical Institute of Reading,,2752 Century Blvd,,Wyomissing,PA,19610,610-378-8800,,,
Tenet Healthcare,Suburban Endoscopy Center,,799 Bloomfield Ave Ste 101,,Verona,NJ,7044,973-571-1600,,,
Tenet Healthcare,North Haven Surgery Center,,52 Washington St Ste 1,,North Haven,CT,6473,203-234-7727,,,
Tenet Healthcare,MetroWest Medical Center - Leonard Morse Hospital,,67 Union Street,,Natic,M,1760,508-650-7000,,,
Tenet Healthcare,MetroWest Medical Center - Leonard Morse Hospital,,67 Union Street,,Natic,M,1760,508-650-7000,,,
Tenet Healthcare,St Thomas Hospital for Specialty Surgery,,2011 Murphy Ave,,Nashville,TN,37203,615-341-7500,,,
Tenet Healthcare,Baptist Plaza Surgicare,,2011 Church Street,,,,,,,,
Tenet Healthcare,Effingham Ambulatory Surgery Center,,904 W Temple Ave,,Effingham,IL,62401,217-342-1234,,,
Tenet Healthcare,The Endoscopy and Colonoscopy Center (STL ECC-Riverside),,100 Village Square,,Hazelwood,MO,63042,314-373-8931,,,
Tenet Healthcare,South County Outpatient Endoscopy Services (SCOPES),,5139 Mattis Rd Ste 100,,Saint Louis,MO,63128,314-729-9780,,,
Tenet Healthcare,Frontenac Surgery & Spine Care Center,,10435 Clayton Rd,,Saint Louis,MO,63131,314-995-3990,,,
Tenet Healthcare,Old Tesson Surgery Center,,12639 Old Tesson Rd Ste 130,,Saint Louis,MO,63128,314-748-4225,,,
Tenet Healthcare,St. Louis Surgical Center,,760 Office Pkwy,,Creve Coeur,MO,63141,314-995-4700,,,
Tenet Healthcare,Landmark Surgery Center (STL - Webster Surgery Ctr),,9701 Landmark Parkway,,St Louis,MO,63127,314-729-0100,,,
Tenet Healthcare,Emerson Road Surgery Center,,633 EMERSON RDSTE 140,,Creve Coeur,MO,63141,314-991-9922,,,
Tenet Healthcare,Manchester Surgery Center,,1040 Old Des Peres Rd,,Des Peres,MO,63131,314-775-2264,,,
Tenet Healthcare,Gateway Endoscopy Center (Mason Ridge),,12855 N Forty Dr Ste 150,,Saint Louis,MO,63141,314-336-1130,,,
Tenet Healthcare,Twin Cities Surgery Center,,1101 W Gannon Dr,,Festus,MO,63028,636-931-5997,,,
Tenet Healthcare,Twin Cities Surgery Center,,1101 W Gannon Dr,,Festus,MO,63028,636-931-5997,,,
Tenet Healthcare,Mid Rivers Surgery Center,,5401 Veterans Memorial Pkwy Ste 100,,SAINT PETERS,MO,63376,636-441-0906,,,
Tenet Healthcare,Surgery Center of Columbia,,305 N Keene St Ste 107,,Columbia,MO,65201,573-256-6272,,,
Tenet Healthcare,St. Louis Surgical Center,,760 Office Pkwy,,Creve Coeur,MO,63141,314-995-4700,,,
Tenet Healthcare,Bon Secours Surgery Center at Harbour View,,5818 Harbour View Blvd Ste 102,,Suffolk,VA,23435,757-673-5832,,,
Tenet Healthcare,St. Mary's Ambulatory Surgery Center,,1501 Maple Ave Ste 300,,Richmond,VA,23226,804-287-7878,,,
Tenet Healthcare,Providence Surgery Center,,5002 Crossing Cir Ste 110,,Mount Juliet,TN,37122,615-553-9100,,,
Tenet Healthcare,Oklahoma Center for Orthopaedic & Multi-Specialty Surgery,,8100 South Walker Ave,,Oklahoma City,OK,73139,405-602-6500,,,
Tenet Healthcare,HPI - Community Hospital North,,9800 Broadway Extension,,Oklahoma City,OK,73114,405-419-2980,,,
Tenet Healthcare,HPI - Northwest Surgical Hospital,,9024 N May Ave,,Oklahoma City,OK,73139,405-848-1918,,,
Tenet Healthcare,Tulsa Surgery Center,,8131 S Memorial Ste 107,,Tulsa,OK,74133,918-252-5114,,,
Tenet Healthcare,Oklahoma Center for Orthopaedic & Multi-Specialty Surgery,,8100 South Walker Ave,,Oklahoma City,OK,73139,405-602-6500,,,
Tenet Healthcare,HPI - Community Hospital North,,9800 Broadway Extension,,Oklahoma City,OK,73114,405-419-2980,,,
Tenet Healthcare,Oklahoma Center for Orthopaedic & Multi-Specialty Surgery,,8100 South Walker Ave,,Oklahoma City,OK,73139,405-602-6500,,,
Tenet Healthcare,Tulsa Surgery Center,,8131 S Memorial Ste 107,,Tulsa,OK,74133,918-252-5114,,,
Tenet Healthcare,HPI - Community Hospital North,,9800 Broadway Extension,,Oklahoma City,OK,73114,405-419-2980,,,
Tenet Healthcare,Oklahoma Center for Orthopaedic & Multi-Specialty Surgery,,8100 South Walker Ave,,Oklahoma City,OK,73139,405-602-6500,,,
Tenet Healthcare,HPI - Community Hospital North,,9800 Broadway Extension,,Oklahoma City,OK,73114,405-419-2980,,,
Tenet Healthcare,HPI - Community Hospital North,,9800 Broadway Extension,,Oklahoma City,OK,73114,405-419-2980,,,
Tenet Healthcare,Durango Outpatient Surgery Center,,8530 W Sunset Rd Ste 100,,Las Vegas,NV,89113,702-789-5700,,,
Tenet Healthcare,Parkway Surgery Center,,100 N Green Valley Pkwy Ste 125,,Henderson,NV,89074,702-616-4954,,,
Tenet Healthcare,Durango Outpatient Surgery Center,,8530 W Sunset Rd Ste 100,,Las Vegas,NV,89113,702-789-5700,,,
Tenet Healthcare,Parkway Surgery Center,,100 N Green Valley Pkwy Ste 125,,Henderson,NV,89074,702-616-4954,,,
Tenet Healthcare,Durango Outpatient Surgery Center,,8530 W Sunset Rd Ste 100,,Las Vegas,NV,89113,702-789-5700,,,
Tenet Healthcare,Parkway Surgery Center,,100 N Green Valley Pkwy Ste 125,,Henderson,NV,89074,702-616-4954,,,
Tenet Healthcare,Durango Outpatient Surgery Center,,8530 W Sunset Rd Ste 100,,Las Vegas,NV,89113,702-789-5700,,,
Tenet Healthcare,Indiana Specialty Surgery Center,,1380 W Arch Haven,,Bloomington,IN,47403,812-330-1164,,,
Tenet Healthcare,Terre Haute Surgical Center,,227 E McCallister Dr,,Terre Haute,IN,47802,812-234-4315,,,
Tenet Healthcare,Terre Haute Surgical Center,,227 E McCallister Dr,,Terre Haute,IN,47802,812-234-4315,,,
Tenet Healthcare,Indiana Specialty Surgery Center,,1380 W Arch Haven,,Bloomington,IN,47403,812-330-1164,,,
Tenet Healthcare,Terre Haute Surgical Center,,227 E McCallister Dr,,Terre Haute,IN,47802,812-234-4315,,,
Tenet Healthcare,Effingham Ambulatory Surgery Center,,904 W Temple Ave,,Effingham,IL,62401,217-342-1234,,,
Tenet Healthcare,Gamma Surgery Center,,107 Gamma Dr Ste 200,,Pittsburgh,PA,15238,412-963-7917,,,
Tenet Healthcare,Parkwest Surgery Center,,9430 Parkwest Blvd Ste 210,,Knoxville,TN,37923,865-531-0494,,,
Tenet Healthcare,Physician's Surgery Center of Knoxville,,1819 Clinch Ave Ste 206,,Knoxville,TN,37919,865-522-2949,,,
Tenet Healthcare,Tresanti Surgery Center,,5201 Norris Canyon Rd Ste 100,,San Ramon,CA,94583,925-973-0605,,,
Tenet Healthcare,San Ramon Regional Medical Center,,6001 Norris Canyon Rd.,,San Ramon,CA,94583,925-275-9200,,,
Tenet Healthcare,The Breast Center at SRMC,,6001 Norris Canyon Rd,,San Ramon,CA,94583,925-275-8855,,,
Tenet Healthcare,Outpatient Surgery Center,,5801 Norris Canyon Road,,San Ramon,CA,94583,925-275-8222,,,
Tenet Healthcare,Pleasanton Diagnostic Imaging,,5860 Owens Drive,,,,,,,,
Tenet Healthcare,Hacienda Surgery Center,,4626 Willow Rd Ste 100,,Pleasanton,CA,94588,925-734-6744,,,
Tenet Healthcare,Ambulatory Surgery Center of Stockton,,2388 N California St,,Stockton,CA,95204,209-944-9100,,,
Tenet Healthcare,St. Joseph's Surgery Center,,1800 N California St Ste 1,,Stockton,CA,95204,209-467-6316,,,
Tenet Healthcare,Manteca Surgery Center,,1134 Norman Dr,,Manteca,CA,35336,209-823-1510,,,
Tenet Healthcare,Manteca Imaging Center,,1136 Norman Dr,,Manteca,CA,95336,,,,
Tenet Healthcare,Doctors Hospital of Manteca,,1205 East North St.,,Manteca,CA,95336,209-823-3111,,,
Tenet Healthcare,Endoscopy Center of South Sacramento,,8120 Timberlake Way,,,,,,,,
Tenet Healthcare,Pain Diagnostic Treatment Center,,2805 J St Ste 200,,Sacramento,CA,95816,916-231-8755,,,
Tenet Healthcare,Sacramento Midtown Endoscopy,,3941 J St Ste 460,,Sacramento,CA,95819,916-733-6940,,,
Tenet Healthcare,Doctors Medical Center of Modesto,,1441 Florida Ave.,,Modesto,CA,95350,209-578-1211,,,
Tenet Healthcare,Modesto Imaging,,1524 McHenry Ave,,Modesto,CA,95350,209-238-4449,,,
Tenet Healthcare,Turlock Imaging Services,,3900 Geer Rd,,Turlock,CA,95382,209-669-0600,,,
Tenet Healthcare,Emanuel Medical Center,,825 Delbon Avenue,,Turlock,CA,95382,209-667-4200,,,
Tenet Healthcare,Ruby E. Bergman Women's Diagnostic Center,,880 E. Tuolumne Road,,,,,,,,
Tenet Healthcare,Folsom Surgery Center,,1651 Creekside Dr Ste 100,,Folsom,CA,95630,916-673-1990,,,
Tenet Healthcare,Roseville Surgery Center,,1420 E Roseville Pkwy Ste 100,,Roseville,CA,95661,916-677-2488,,,
Tenet Healthcare,Tresanti Surgery Center,,5201 Norris Canyon Rd Ste 100,,San Ramon,CA,94583,925-973-0605,,,
Tenet Healthcare,Tresanti Surgery Center,,5201 Norris Canyon Rd Ste 100,,San Ramon,CA,94583,925-973-0605,,,
Tenet Healthcare,Coral Ridge Outpatient Center,,5301 N Dixie Hwy,,Oakland Park,FL,33334,954-832-3300,,,
Tenet Healthcare,Cape Health Surgery Center,,665 DEL PRADO BLVD S,,CAPE CORAL,FL,33990,239-424-6000,,,
Tenet Healthcare,Premier Surgery Center of Sarasota,,983 S Beneva Rd,,Sarasota,FL,34232,941-365-5355,,,
Tenet Healthcare,Vanguard Surgical Center,,113 Essex Street,,Maywood,NJ,7607,201-291-9100,,,
Tenet Healthcare,Hackensack Endoscopy Center,,170 Prospect St Ste 10,,Hackensack,NJ,7601,201-498-0030,,,
Tenet Healthcare,Metropolitan Surgery Center,,433 Hackensack Ave Ste LL01,,Hackensack,NJ,7601,201-527-6800,,,
Tenet Healthcare,Denville Surgical Center,,3130 State Route 10 Ste 200,,Denville,NJ,7834,973-328-3475,,,
Tenet Healthcare,Same Day Surgery Center of Central Jersey,,225 May Street,,,,,,,,
Tenet Healthcare,Somerset Ambulatory Surgical Center,,1 Rte 206 N,,Somerville,NJ,8876,908-393-8360,,,
Tenet Healthcare,Shrewsbury Surgery Center,,655 Shrewsbury Ave,,Shrewsbury,NJ,7702,732-450-6000,,,
Tenet Healthcare,Surgical Specialists at Princeton,,136 Main St,,Princeton,NJ,8540,609-799-1130,,,
Tenet Healthcare,Northern Monmouth Regional Surgery Center,,195 US Highway 9 Ste 210,,Manalapan,NJ,7726,732-358-6500,,,
Tenet Healthcare,Central Jersey Surgery Center,,97 Corbett Way,,Eatontown,NJ,7724,732-460-2777,,,
Tenet Healthcare,Jackson Surgery Center,,27 S COOKS BRIDGE RDSTE L2,,JACKSON,NJ,8527,732-928-1099,,,
