HealthSystem,Name,Adr1,Adr2,City,State,ZipCode,Phone,Lat,Lng
Tenet Healthcare,Parkway Surgery Center,100 N Green Valley Pkwy Ste 125,,Henderson,NV,89074,702-616-4954,,
Tenet Healthcare,Parkway Surgery Center,100 N Green Valley Pkwy Ste 125,,Henderson,NV,89074,702-616-4954,,
Tenet Healthcare,Frontenac Surgery & Spine Care Center,10435 Clayton Rd,,Saint Louis,MO,63131,314-995-3990,,
Tenet Healthcare,The Endoscopy and Colonoscopy Center (STL ECC-Riverside),100 Village Square,,Hazelwood,MO,63042,314-373-8931,,
Tenet Healthcare,Advanced Surgical Care,10448 Old Olive Street Rd Ste 100,,Creve Coeur,MO,63141,314-743-8091,,
Tenet Healthcare,St. Louis Surgical Center,760 Office Pkwy,,Creve Coeur,MO,63141,314-995-4700,,
Tenet Healthcare,Emerson Road Surgery Center,633 EMERSON RDSTE 140,,Creve Coeur,MO,63141,314-991-9922,,
Tenet Healthcare,St Louis - North Campus Surgery Center,633 Emerson Rd suite 120,,St Louis,MO,63141,314-992-2090,,
Tenet Healthcare,Frontenac Surgery & Spine Care Center,10435 Clayton Rd,,Saint Louis,MO,63131,314-995-3990,,
Tenet Healthcare,Gateway Endoscopy Center (Mason Ridge),12855 N Forty Dr Ste 150,,Saint Louis,MO,63141,314-336-1130,,
Tenet Healthcare,Manchester Surgery Center,1040 Old Des Peres Rd,,Des Peres,MO,63131,314-775-2264,,
Tenet Healthcare,Mid Rivers Surgery Center,5401 Veterans Memorial Pkwy Ste 100,,SAINT PETERS,MO,63376,636-441-0906,,
Tenet Healthcare,Chesterfield Surgery Center,17050 Baxter Rd Ste 110,,Chesterfield,MO,63005,636-537-0122,,
Tenet Healthcare,Landmark Surgery Center (STL - Webster Surgery Ctr),9701 Landmark Parkway,,St Louis,MO,63127,314-729-0100,,
Tenet Healthcare,South County Outpatient Endoscopy Services (SCOPES),5139 Mattis Rd Ste 100,,Saint Louis,MO,63128,314-729-9780,,
Tenet Healthcare,Old Tesson Surgery Center,12639 Old Tesson Rd Ste 130,,Saint Louis,MO,63128,314-748-4225,,
Tenet Healthcare,Twin Cities Surgery Center,1101 W Gannon Dr,,Festus,MO,63028,636-931-5997,,
Tenet Healthcare,Good Samaritan Surgery Center,2 Good Samaritan WaySuite #200,,Mount Vernon,IL,62864,618-899-5703,,
Tenet Healthcare,Effingham Ambulatory Surgery Center,904 W Temple Ave,,Effingham,IL,62401,217-342-1234,,
Tenet Healthcare,The Endoscopy and Colonoscopy Center (STL ECC-Riverside),100 Village Square,,Hazelwood,MO,63042,314-373-8931,,
Tenet Healthcare,Advanced Surgical Care,10448 Old Olive Street Rd Ste 100,,Creve Coeur,MO,63141,314-743-8091,,
Tenet Healthcare,South County Outpatient Endoscopy Services (SCOPES),5139 Mattis Rd Ste 100,,Saint Louis,MO,63128,314-729-9780,,
Tenet Healthcare,Old Tesson Surgery Center,12639 Old Tesson Rd Ste 130,,Saint Louis,MO,63128,314-748-4225,,
Tenet Healthcare,St. Louis Surgical Center,760 Office Pkwy,,Creve Coeur,MO,63141,314-995-4700,,
Tenet Healthcare,Landmark Surgery Center (STL - Webster Surgery Ctr),9701 Landmark Parkway,,St Louis,MO,63127,314-729-0100,,
Tenet Healthcare,Emerson Road Surgery Center,633 EMERSON RDSTE 140,,Creve Coeur,MO,63141,314-991-9922,,
Tenet Healthcare,St Louis - North Campus Surgery Center,633 Emerson Rd suite 120,,St Louis,MO,63141,314-992-2090,,
Tenet Healthcare,Manchester Surgery Center,1040 Old Des Peres Rd,,Des Peres,MO,63131,314-775-2264,,
Tenet Healthcare,The Endoscopy and Colonoscopy Center (STL ECC-Riverside),100 Village Square,,Hazelwood,MO,63042,314-373-8931,,
Tenet Healthcare,Gateway Endoscopy Center (Mason Ridge),12855 N Forty Dr Ste 150,,Saint Louis,MO,63141,314-336-1130,,
Tenet Healthcare,Chesterfield Surgery Center,17050 Baxter Rd Ste 110,,Chesterfield,MO,63005,636-537-0122,,
Tenet Healthcare,Mid Rivers Surgery Center,5401 Veterans Memorial Pkwy Ste 100,,SAINT PETERS,MO,63376,636-441-0906,,
Tenet Healthcare,Twin Cities Surgery Center,1101 W Gannon Dr,,Festus,MO,63028,636-931-5997,,
Tenet Healthcare,Good Samaritan Surgery Center,2 Good Samaritan WaySuite #200,,Mount Vernon,IL,62864,618-899-5703,,
Tenet Healthcare,Effingham Ambulatory Surgery Center,904 W Temple Ave,,Effingham,IL,62401,217-342-1234,,
Tenet Healthcare,Frontenac Surgery & Spine Care Center,10435 Clayton Rd,,Saint Louis,MO,63131,314-995-3990,,
Tenet Healthcare,Gold Hill Emergency Department,995 Gold Hill Road,,Fort Mill,SC,29708,803-802-0995,,
Tenet Healthcare,The Imaging Center at Baxter Village,509 Sixth Baxter Crossing,,Fort Mill,SC,29708,803-802-4949,,
Tenet Healthcare,Piedmont Urgent Care at Baxter Village,502 Sixth Baxter Crossing,,Fort Mill,SC,29715,803-396-8100,,
Tenet Healthcare,Carolina Surgical Center,198 S Herlong Ave,,Rock Hill,SC,29732,803-327-4664,,
Tenet Healthcare,Piedmont Medical Center,222 South Herlong Ave.,,Rock Hill,SC,29732,803-329-1234,,
Tenet Healthcare,Womens Diagnostic Center,218 South Herlong Avenue,,Rock Hill,SC,29732,803-329-6820,,
Tenet Healthcare,York Imaging Center,1795 Devinney Rd,,York,SC,29745,803-620-2200,,
Tenet Healthcare,Gold Hill Emergency Department,995 Gold Hill Road,,Fort Mill,SC,29708,803-802-0995,,
Tenet Healthcare,Georgia Spine Surgery Center,1061 DOWDY RDSTE 103,,ATHENS,GA,30606,,,
Tenet Healthcare,Resurgens East Surgery Center,3241 Iris Dr,,Covington,GA,30016,678-712-7624,,
Tenet Healthcare,Orthopaedic South Surgical Center (Atlanta Southside),6645 Lake Dr,,Morrow,GA,30260,678-422-4280,,
Tenet Healthcare,Orthopaedic South Surgical Center (Atlanta Southside),6645 Lake Dr,,Morrow,GA,30260,678-422-4280,,
Tenet Healthcare,Northwest Georgia Orthopaedic Surgery Center,2550 Windy Hill Rd Ste 218,,Marietta,GA,30060,770-953-8058,,
Tenet Healthcare,Orthopaedic South Surgical Center (Atlanta Southside),6645 Lake Dr,,Morrow,GA,30260,678-422-4280,,
Tenet Healthcare,Resurgens Surgical Center,5671 Peachtree Dunwoody Rd NE Ste 800,,Atlanta,GA,30342,404-531-8532,,
Tenet Healthcare,Peachtree Spine & Pain Physicians,5555 Peachtree Dunwoody Rd Ste G99,,Atlanta,GA,30342,404-843-3323,,
Tenet Healthcare,Resurgens Surgical Center,5671 Peachtree Dunwoody Rd NE Ste 800,,Atlanta,GA,30342,404-531-8532,,
Tenet Healthcare,Endoscopy Consultants,5669 Peachtree Dunwoody Rd Ste 270,,Atlanta,GA,30342,,,
Tenet Healthcare,Roswell Surgery Center,1285 Hembree Rd Ste 200C,,Roswell,GA,30076,770-772-5520,,
Tenet Healthcare,Georgia Endoscopy Center,3330 Preston Ridge Rd Ste 200,,Alpharetta,GA,30005,770-821-6800,,
Tenet Healthcare,Resurgens East Surgery Center,3241 Iris Dr,,Covington,GA,30016,678-712-7624,,
Tenet Healthcare,Indiana Specialty Surgery Center,1380 W Arch Haven,,Bloomington,IN,47403,812-330-1164,,
Tenet Healthcare,Terre Haute Surgical Center,227 E McCallister Dr,,Terre Haute,IN,47802,812-234-4315,,
Tenet Healthcare,Effingham Ambulatory Surgery Center,904 W Temple Ave,,Effingham,IL,62401,217-342-1234,,
Tenet Healthcare,South County Outpatient Endoscopy Services (SCOPES),5139 Mattis Rd Ste 100,,Saint Louis,MO,63128,314-729-9780,,
Tenet Healthcare,The Endoscopy and Colonoscopy Center (STL ECC-Riverside),100 Village Square,,Hazelwood,MO,63042,314-373-8931,,
Tenet Healthcare,Landmark Surgery Center (STL - Webster Surgery Ctr),9701 Landmark Parkway,,St Louis,MO,63127,314-729-0100,,
Tenet Healthcare,Twin Cities Surgery Center,1101 W Gannon Dr,,Festus,MO,63028,636-931-5997,,
Tenet Healthcare,Frontenac Surgery & Spine Care Center,10435 Clayton Rd,,Saint Louis,MO,63131,314-995-3990,,
Tenet Healthcare,Advanced Surgical Care,10448 Old Olive Street Rd Ste 100,,Creve Coeur,MO,63141,314-743-8091,,
Tenet Healthcare,St. Louis Surgical Center,760 Office Pkwy,,Creve Coeur,MO,63141,314-995-4700,,
Tenet Healthcare,Manchester Surgery Center,1040 Old Des Peres Rd,,Des Peres,MO,63131,314-775-2264,,
Tenet Healthcare,St Louis - North Campus Surgery Center,633 Emerson Rd suite 120,,St Louis,MO,63141,314-992-2090,,
Tenet Healthcare,Gateway Endoscopy Center (Mason Ridge),12855 N Forty Dr Ste 150,,Saint Louis,MO,63141,314-336-1130,,
Tenet Healthcare,Chesterfield Surgery Center,17050 Baxter Rd Ste 110,,Chesterfield,MO,63005,636-537-0122,,
Tenet Healthcare,Mid Rivers Surgery Center,5401 Veterans Memorial Pkwy Ste 100,,SAINT PETERS,MO,63376,636-441-0906,,
Tenet Healthcare,Surgery Center of Columbia,305 N Keene St Ste 107,,Columbia,MO,65201,573-256-6272,,
Tenet Healthcare,St. Louis Surgical Center,760 Office Pkwy,,Creve Coeur,MO,63141,314-995-4700,,
Tenet Healthcare,Good Samaritan Surgery Center,2 Good Samaritan WaySuite #200,,Mount Vernon,IL,62864,618-899-5703,,
Tenet Healthcare,Good Samaritan Surgery Center,2 Good Samaritan WaySuite #200,,Mount Vernon,IL,62864,618-899-5703,,
Tenet Healthcare,The Endoscopy and Colonoscopy Center (STL ECC-Riverside),100 Village Square,,Hazelwood,MO,63042,314-373-8931,,
Tenet Healthcare,Frontenac Surgery & Spine Care Center,10435 Clayton Rd,,Saint Louis,MO,63131,314-995-3990,,
Tenet Healthcare,St. Louis Surgical Center,760 Office Pkwy,,Creve Coeur,MO,63141,314-995-4700,,
Tenet Healthcare,Emerson Road Surgery Center,633 EMERSON RDSTE 140,,Creve Coeur,MO,63141,314-991-9922,,
Tenet Healthcare,South County Outpatient Endoscopy Services (SCOPES),5139 Mattis Rd Ste 100,,Saint Louis,MO,63128,314-729-9780,,
Tenet Healthcare,South County Outpatient Endoscopy Services (SCOPES),5139 Mattis Rd Ste 100,,Saint Louis,MO,63128,314-729-9780,,
Tenet Healthcare,Old Tesson Surgery Center,12639 Old Tesson Rd Ste 130,,Saint Louis,MO,63128,314-748-4225,,
Tenet Healthcare,Landmark Surgery Center (STL - Webster Surgery Ctr),9701 Landmark Parkway,,St Louis,MO,63127,314-729-0100,,
Tenet Healthcare,Gateway Endoscopy Center (Mason Ridge),12855 N Forty Dr Ste 150,,Saint Louis,MO,63141,314-336-1130,,
Tenet Healthcare,Mid Rivers Surgery Center,5401 Veterans Memorial Pkwy Ste 100,,SAINT PETERS,MO,63376,636-441-0906,,
Tenet Healthcare,Chesterfield Surgery Center,17050 Baxter Rd Ste 110,,Chesterfield,MO,63005,636-537-0122,,
Tenet Healthcare,Twin Cities Surgery Center,1101 W Gannon Dr,,Festus,MO,63028,636-931-5997,,
Tenet Healthcare,Twin Cities Surgery Center,1101 W Gannon Dr,,Festus,MO,63028,636-931-5997,,
Tenet Healthcare,Effingham Ambulatory Surgery Center,904 W Temple Ave,,Effingham,IL,62401,217-342-1234,,
Tenet Healthcare,Effingham Ambulatory Surgery Center,904 W Temple Ave,,Effingham,IL,62401,217-342-1234,,
Tenet Healthcare,Good Samaritan Surgery Center,2 Good Samaritan WaySuite #200,,Mount Vernon,IL,62864,618-899-5703,,
Tenet Healthcare,The Endoscopy and Colonoscopy Center (STL ECC-Riverside),100 Village Square,,Hazelwood,MO,63042,314-373-8931,,
Tenet Healthcare,Frontenac Surgery & Spine Care Center,10435 Clayton Rd,,Saint Louis,MO,63131,314-995-3990,,
Tenet Healthcare,St. Louis Surgical Center,760 Office Pkwy,,Creve Coeur,MO,63141,314-995-4700,,
Tenet Healthcare,Emerson Road Surgery Center,633 EMERSON RDSTE 140,,Creve Coeur,MO,63141,314-991-9922,,
Tenet Healthcare,South County Outpatient Endoscopy Services (SCOPES),5139 Mattis Rd Ste 100,,Saint Louis,MO,63128,314-729-9780,,
Tenet Healthcare,South County Outpatient Endoscopy Services (SCOPES),5139 Mattis Rd Ste 100,,Saint Louis,MO,63128,314-729-9780,,
Tenet Healthcare,Old Tesson Surgery Center,12639 Old Tesson Rd Ste 130,,Saint Louis,MO,63128,314-748-4225,,
Tenet Healthcare,Landmark Surgery Center (STL - Webster Surgery Ctr),9701 Landmark Parkway,,St Louis,MO,63127,314-729-0100,,
Tenet Healthcare,Gateway Endoscopy Center (Mason Ridge),12855 N Forty Dr Ste 150,,Saint Louis,MO,63141,314-336-1130,,
Tenet Healthcare,Mid Rivers Surgery Center,5401 Veterans Memorial Pkwy Ste 100,,SAINT PETERS,MO,63376,636-441-0906,,
Tenet Healthcare,Chesterfield Surgery Center,17050 Baxter Rd Ste 110,,Chesterfield,MO,63005,636-537-0122,,
Tenet Healthcare,Twin Cities Surgery Center,1101 W Gannon Dr,,Festus,MO,63028,636-931-5997,,
Tenet Healthcare,Twin Cities Surgery Center,1101 W Gannon Dr,,Festus,MO,63028,636-931-5997,,
Tenet Healthcare,Suburban Endoscopy Center,799 Bloomfield Ave Ste 101,,Verona,NJ,7044,973-571-1600,,
Tenet Healthcare,Vanguard Surgical Center,113 Essex Street,,Maywood,NJ,7607,201-291-9100,,
Tenet Healthcare,Hackensack Endoscopy Center,170 Prospect St Ste 10,,Hackensack,NJ,7601,201-498-0030,,
Tenet Healthcare,Metropolitan Surgery Center,433 Hackensack Ave Ste LL01,,Hackensack,NJ,7601,201-527-6800,,
Tenet Healthcare,Endoscopy Center of Bergen County,80 Eisenhower Dr Ste 100,,Paramus,NJ,7652,201-336-1100,,
Tenet Healthcare,Denville Surgical Center,3130 State Route 10 Ste 200,,Denville,NJ,7834,973-328-3475,,
Tenet Healthcare,Somerset Ambulatory Surgical Center,1 Rte 206 N,,Somerville,NJ,8876,908-393-8360,,
Tenet Healthcare,Shrewsbury Surgery Center,655 Shrewsbury Ave,,Shrewsbury,NJ,7702,732-450-6000,,
Tenet Healthcare,Northern Monmouth Regional Surgery Center,195 US Highway 9 Ste 210,,Manalapan,NJ,7726,732-358-6500,,
Tenet Healthcare,Central Jersey Surgery Center,97 Corbett Way,,Eatontown,NJ,7724,732-460-2777,,
Tenet Healthcare,Surgical Specialists at Princeton,136 Main St,,Princeton,NJ,8540,609-799-1130,,
Tenet Healthcare,Jackson Surgery Center,27 S COOKS BRIDGE RDSTE L2,,JACKSON,NJ,8527,732-928-1099,,
Tenet Healthcare,Lakewood Surgery Center,1215 Highway 70 Ste 2000,,Lakewood,NJ,8701,732-719-1800,,
Tenet Healthcare,Shore Outpatient Surgicenter,360 Highway 70,,Lakewood,NJ,8701,732-942-9835,,
Tenet Healthcare,Toms River Surgery Center,1430 Hooper Ave Ste 301,,Toms River,NJ,8753,732-240-2277,,
Tenet Healthcare,Berkshire Eye Surgery Center,2220 Ridgewood Rd,,Wyomissing,PA,19610,610-736-0144,,
Tenet Healthcare,Suburban Endoscopy Center,799 Bloomfield Ave Ste 101,,Verona,NJ,7044,973-571-1600,,
Tenet Healthcare,Vanguard Surgical Center,113 Essex Street,,Maywood,NJ,7607,201-291-9100,,
Tenet Healthcare,North Haven Surgery Center,52 Washington St Ste 1,,North Haven,CT,6473,203-234-7727,,
Tenet Healthcare,North Haven Surgery Center,52 Washington St Ste 1,,North Haven,CT,6473,203-234-7727,,
Tenet Healthcare,Millennium Surgical Center,2090 Springdale Rd Ste A,,Cherry Hill,NJ,8003,856-751-4555,,
Tenet Healthcare,Berkshire Eye Surgery Center,2220 Ridgewood Rd,,Wyomissing,PA,19610,610-736-0144,,
Tenet Healthcare,Surgical Institute of Reading,2752 Century Blvd,,Wyomissing,PA,19610,610-378-8800,,
Tenet Healthcare,Hershey Outpatient Surgery Center,15 Hope Dr,,Hershey,PA,17033,717-520-8200,,
Tenet Healthcare,Select Surgical Center at Kennedy,405 Hurffville Cross Keys Rd Ste 210,,Sewell,NJ,8080,856-582-2072,,
Tenet Healthcare,Millennium Surgical Center,2090 Springdale Rd Ste A,,Cherry Hill,NJ,8003,856-751-4555,,
Tenet Healthcare,Vanguard Surgical Center,113 Essex Street,,Maywood,NJ,7607,201-291-9100,,
Tenet Healthcare,Hackensack Endoscopy Center,170 Prospect St Ste 10,,Hackensack,NJ,7601,201-498-0030,,
Tenet Healthcare,Metropolitan Surgery Center,433 Hackensack Ave Ste LL01,,Hackensack,NJ,7601,201-527-6800,,
Tenet Healthcare,Endoscopy Center of Bergen County,80 Eisenhower Dr Ste 100,,Paramus,NJ,7652,201-336-1100,,
Tenet Healthcare,Denville Surgical Center,3130 State Route 10 Ste 200,,Denville,NJ,7834,973-328-3475,,
Tenet Healthcare,Somerset Ambulatory Surgical Center,1 Rte 206 N,,Somerville,NJ,8876,908-393-8360,,
Tenet Healthcare,Shrewsbury Surgery Center,655 Shrewsbury Ave,,Shrewsbury,NJ,7702,732-450-6000,,
Tenet Healthcare,Northern Monmouth Regional Surgery Center,195 US Highway 9 Ste 210,,Manalapan,NJ,7726,732-358-6500,,
Tenet Healthcare,Central Jersey Surgery Center,97 Corbett Way,,Eatontown,NJ,7724,732-460-2777,,
Tenet Healthcare,Surgical Specialists at Princeton,136 Main St,,Princeton,NJ,8540,609-799-1130,,
Tenet Healthcare,Jackson Surgery Center,27 S COOKS BRIDGE RDSTE L2,,JACKSON,NJ,8527,732-928-1099,,
Tenet Healthcare,Lakewood Surgery Center,1215 Highway 70 Ste 2000,,Lakewood,NJ,8701,732-719-1800,,
Tenet Healthcare,Shore Outpatient Surgicenter,360 Highway 70,,Lakewood,NJ,8701,732-942-9835,,
Tenet Healthcare,Toms River Surgery Center,1430 Hooper Ave Ste 301,,Toms River,NJ,8753,732-240-2277,,
Tenet Healthcare,Berkshire Eye Surgery Center,2220 Ridgewood Rd,,Wyomissing,PA,19610,610-736-0144,,
Tenet Healthcare,Scripps Encinitas Surgery Center,320 Santa Fe Dr Ste LL2,,Encinitas,CA,92024,760-632-3900,,
Tenet Healthcare,The Endoscopy Center,700 Garden View Ct Ste 101,,Encinitas,CA,92024,760-274-2700,,
Tenet Healthcare,MedPost Urgent Care - Cosa Mesa,3195 Harbor Blvd,,Costa Mesa,CA,92626,714-263-0227,,
Tenet Healthcare,MedPost Urgent Care - La Quinta,78965 CA-111,,La Quinta,CA,92253,760-777-7847,,
Tenet Healthcare,MedPost Urgent Care - Huntington Beach,10028 Adams Ave,,Huntington Beach,CA,92646,714-963-4398,,
Tenet Healthcare,Pacific Endoscopy and Surgery Center,17815 Newhope St Ste R,,Fountain Valley,CA,92708,714-432-8881,,
Tenet Healthcare,JFK Memorial Hospital,47-111 Monroe St.,,Indio,CA,92201,760-347-6191,,
Tenet Healthcare,Desert Regional Medical Center,1150 N. Indian Canyon Way,,Palm Springs,CA,92262,760-323-6511,,
Tenet Healthcare,El Mirador Imaging Center,1150 N. Indian Canyon Dr,,Palm Springs,CA,92262,760-323-6511,,
Tenet Healthcare,Comprehensive Breast Center,1180 N. Indian Canyon Dr #E150,,Palm Springs,CA,92262,760-416-4800,,
Tenet Healthcare,El Mirador Surgery Center,1180 N Indian Canyon Dr Ste 110,,Palm Springs,CA,92262,760-416-4600,,
Tenet Healthcare,Center for Breast Care,11190 Warner Ave. #106,,Fountain Valley,CA,92708,714-966-8197,,
Tenet Healthcare,Newhope Imaging,11190 Warner Ave #110,,Fountain Valley,CA,92708,714-431-0303,,
Tenet Healthcare,Outpatient Endoscopy Center,11160 Warner Ave. suite 211,,Fountain Valley,CA,92708,714-966-7209,,
Tenet Healthcare,Fountain Valley Regional Hospital,17100 Euclid at Warner,,Fountain Valley,CA,92708,714-966-7200,,
Tenet Healthcare,Magnolia Surgery Center,14571 Magnolia St Ste 107,,Westminster,CA,92683,714-903-9039,,
Tenet Healthcare,Anaheim Hills Imaging Center,781 S Weir Canyon Rd suite 185,,Anaheim,CA,92808,714-282-8160,,
Tenet Healthcare,Placentia - Linda Hospital,1301 N. Rose Dr.,,Placentia,CA,92870,714-993-2000,,
Tenet Healthcare,Rose Plaza Imaging Center,1301 Rose Dr,,Placentia,CA,92870,714-961-5976,,
Tenet Healthcare,MedPost Urgent Care - Cypress,10165 Valley View Street,,Cypress,CA,90630,714-252-5016,,
Tenet Healthcare,TotalCare,3951 Katella Avenue,,Los Alamitos,CA,90720,562-799-3476,,
Tenet Healthcare,Alliance Imaging,3771 Katella Avenue,,Los Alamitos,CA,90720,562-799-3915,,
Tenet Healthcare,Los Alamitos Medical Center,3751 Katella Ave.,,Los Alamitos,CA,90720,562-598-1311,,
Tenet Healthcare,Reagan Street Surgery Center,10904 Reagan St,,Los Alamitos,CA,90720,562-596-3140,,
Tenet Healthcare,MedPost Urgent Care - Brea,2415 E Imperial Hwy,,Brea,CA,92821,714-255-1640,,
Tenet Healthcare,MedPost Urgent Care - Cerritos,13299 E. South Street,,Cerritos,CA,90703,562-865-8750,,
Tenet Healthcare,MedPost Urgent Care - La Habra,1040 W Imperial Hwy,,La Habra,CA,90631,714-451-1072,,
Tenet Healthcare,MedPost Urgent Care - Long Beach,2010 E Carson St,,Long Beach,CA,90807,562-424-5450,,
Tenet Healthcare,MedPost Urgent Care - Lakewood,3559 E South Street,,Long Beach,CA,90805,562-354-4410,,
Tenet Healthcare,San Gabriel Valley Surgical Center,1250 S Sunset Ave Ste 100,,West Covina,CA,91790,626-960-6623,,
Tenet Healthcare,Pacific Endo-Surgical Center,3445 Pacific Coast Hwy Ste 120,,Torrance,CA,90505,310-326-1666,,
Tenet Healthcare,Scripps Encinitas Surgery Center,320 Santa Fe Dr Ste LL2,,Encinitas,CA,92024,760-632-3900,,
Tenet Healthcare,Scripps Encinitas Surgery Center,320 Santa Fe Dr Ste LL2,,Encinitas,CA,92024,760-632-3900,,
Tenet Healthcare,The Endoscopy Center,700 Garden View Ct Ste 101,,Encinitas,CA,92024,760-274-2700,,
Tenet Healthcare,MedPost Urgent Care - Cosa Mesa,3195 Harbor Blvd,,Costa Mesa,CA,92626,714-263-0227,,
Tenet Healthcare,MedPost Urgent Care - La Quinta,78965 CA-111,,La Quinta,CA,92253,760-777-7847,,
Tenet Healthcare,MedPost Urgent Care - Huntington Beach,10028 Adams Ave,,Huntington Beach,CA,92646,714-963-4398,,
Tenet Healthcare,Pacific Endoscopy and Surgery Center,17815 Newhope St Ste R,,Fountain Valley,CA,92708,714-432-8881,,
Tenet Healthcare,Desert Regional Medical Center,1150 N. Indian Canyon Way,,Palm Springs,CA,92262,760-323-6511,,
Tenet Healthcare,El Mirador Imaging Center,1150 N. Indian Canyon Dr,,Palm Springs,CA,92262,760-323-6511,,
Tenet Healthcare,Comprehensive Breast Center,1180 N. Indian Canyon Dr #E150,,Palm Springs,CA,92262,760-416-4800,,
Tenet Healthcare,El Mirador Surgery Center,1180 N Indian Canyon Dr Ste 110,,Palm Springs,CA,92262,760-416-4600,,
Tenet Healthcare,JFK Memorial Hospital,47-111 Monroe St.,,Indio,CA,92201,760-347-6191,,
Tenet Healthcare,Center for Breast Care,11190 Warner Ave. #106,,Fountain Valley,CA,92708,714-966-8197,,
Tenet Healthcare,Newhope Imaging,11190 Warner Ave #110,,Fountain Valley,CA,92708,714-431-0303,,
Tenet Healthcare,Outpatient Endoscopy Center,11160 Warner Ave. suite 211,,Fountain Valley,CA,92708,714-966-7209,,
Tenet Healthcare,Fountain Valley Regional Hospital,17100 Euclid at Warner,,Fountain Valley,CA,92708,714-966-7200,,
